timestamp,deviceName,deviceId,emotion,gender,zoneId,direction,isImpression,age,dwellTime,attentionTime,sessionTime,isView,mask
2023-08-02 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,NEUTRAL,MALE,,,2,24,0.44698813557624817,0.44698813557624817,1.8802071809768677,0,0
2023-08-02 00:00:00,La Molina,d2acaa080a65a,FEAR,FEMALE,,,90,26.611111111111111,0.71758875952280576,0.71758875952280576,2.4887233310275603,24,0
2023-08-02 00:00:00,SantaAnita,d532f011a8a2a,HAPPY,MALE,,,73,24.904109589041102,2.0126767494461753,2.0126767494461753,6.0486243163069631,41,0
2023-08-02 00:00:00,La Molina,d2acaa080a65a,HAPPY,MALE,,,40,26.325,0.58510054368525743,0.58510054368525743,2.8773767203092571,9,0
2023-08-03 00:00:00,La Rambla Breña,d0a9b6ea44c09,FEAR,FEMALE,,,171,24.128654970760238,10.658218790790526,10.658218790790526,14.082569310539649,111,0
2023-08-03 00:00:00,La Molina,d2acaa080a65a,ANGRY,FEMALE,,,140,28.714285714285715,0.61036471602179709,0.61036471602179709,2.6342570113284252,22,0
2023-08-03 00:00:00,SantaAnita,d532f011a8a2a,SURPRISED,MALE,,,152,27.026315789473685,0.68248428170417619,0.68248428170417619,2.9161828607320786,46,0
2023-08-03 00:00:00,SantaAnita,d532f011a8a2a,DISGUST,FEMALE,,,10,24.3,1.5954577558570437,1.5954577558570437,3.6797953248023987,7,0
2023-08-03 00:00:00,La Molina,d2acaa080a65a,HAPPY,FEMALE,,,36,24.942857142857143,0.707453702033187,0.707453702033187,2.5792642434438067,11,0
2023-08-03 00:00:00,La Molina,d2acaa080a65a,,,,,55814,0,0.59554476714414428,0.59554476714414428,4.8519979987954063,186,133
2023-08-03 00:00:00,La Molina,d2acaa080a65a,SAD,FEMALE,,,316,25.044303797468359,0.83500309371743864,0.83500309371743864,2.5240283834783335,126,0
2023-08-03 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,ANGRY,MALE,,,41,25.926829268292682,1.0077062056213617,1.0077062056213617,5.506741369642862,13,0
2023-08-03 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,NEUTRAL,MALE,,,5,18,0.98649360736211145,0.98649360736211145,3.6133421421051026,3,0
2023-08-03 00:00:00,Jockey Plaza - Crisol,d8f79a3a9f3f6,HAPPY,FEMALE,,,1,30,4.5484499931335449,4.5484499931335449,8.8682184219360352,1,0
